trans_date,trans_time,cc_num,merchant,category,trans_amt,name,gender,street,city,state,zip,dob,trans_number,is_fraud
28-02-2023,00:41:00,4.01636E+15,Costco,Entertainment,1871.62,John Wilson,M,4716 2nd Ave,Chicago,AZ,97911,12-11-1953,632573-9861,0
28-02-2023,00:24:00,4.14979E+15,Costco,Electronics,2685,Sophia Moore,M,2083 Main St,Chicago,IL,93167,13-11-1953,265324-5126,0
28-02-2023,17:42:00,4.04066E+15,Lyft,Transportation,2269.5,David Brown,M,8964 Broadway,San Diego,FL,41765,14-11-1953,698623-7824,1
28-02-2023,02:10:00,4.31716E+15,Uber,Electronics,4448.53,John Wilson,F,6364 Market St,Philadelphia,IL,60776,15-11-1953,461372-7049,1
28-02-2023,20:52:00,4.37319E+15,Nike,Healthcare,3483.32,Sophia Johnson,M,6942 Main St,Los Angeles,GA,58714,16-11-1953,566450-7105,1
01-03-2023,01:47:00,4.19767E+15,Amazon,Fashion,4493.79,Sarah Brown,M,4883 Market St,Philadelphia,OH,91497,17-11-1953,225700-5380,0
01-03-2023,02:51:00,4.7632E+15,Target,Transportation,3547.14,Robert Williams,F,5057 2nd Ave,San Antonio,FL,94636,18-11-1953,514035-5632,0
01-03-2023,01:41:00,4.70587E+15,Apple Store,Groceries,4855.11,Sophia Davis,F,5677 Broadway,San Antonio,GA,91053,19-11-1953,190344-6174,0
01-03-2023,14:25:00,4.90231E+15,Apple Store,Healthcare,3180.51,Olivia Brown,F,773 Market St,San Antonio,TX,42138,20-11-1953,367703-5732,0
01-03-2023,08:43:00,4.93167E+15,Amazon,Transportation,4817.93,James Garcia,M,1219 Broadway,Philadelphia,MI,43592,21-11-1953,687752-2320,0
01-03-2023,04:34:00,4.3379E+15,Uber,Transportation,795.06,Michael Davis,M,706 Broadway,Philadelphia,CA,21754,22-11-1953,263969-6637,0
01-03-2023,17:47:00,4.07431E+15,Lyft,Electronics,267.13,Emily Miller,F,9474 Market St,Los Angeles,GA,81970,23-11-1953,960387-5282,0
01-03-2023,13:36:00,4.63675E+15,Nike,Entertainment,2897.73,David Garcia,M,4538 Market St,Houston,CA,83343,24-11-1953,566206-4930,0
01-03-2023,15:56:00,4.78162E+15,Lyft,Transportation,4917.55,John Miller,M,611 Main St,Houston,MI,39920,25-11-1953,510988-8213,0
01-03-2023,17:20:00,4.08444E+15,Apple Store,Entertainment,2090.94,John Williams,M,9924 Broadway,Houston,AZ,43082,26-11-1953,391090-6376,0
01-03-2023,05:29:00,4.0445E+15,Costco,Transportation,1064.16,Jane Garcia,F,9845 Market St,Houston,AZ,24719,27-11-1953,223614-5113,1
01-03-2023,00:11:00,4.42106E+15,Amazon,Entertainment,2610.1,Sophia Miller,F,7976 2nd Ave,New York,AZ,68282,28-11-1953,392742-4952,0
01-03-2023,22:21:00,4.20956E+15,Uber,Electronics,3245.75,Robert Davis,M,4047 Main St,Philadelphia,MI,81341,29-11-1953,964671-1992,0
01-03-2023,03:35:00,4.85842E+15,Best Buy,Fashion,1579.32,Sophia Jones,M,8037 Main St,San Antonio,TX,29318,30-11-1953,330155-4351,1
01-03-2023,05:38:00,4.05283E+15,Uber,Fashion,3575.27,Michael Johnson,M,7532 Broadway,Phoenix,PA,16331,01-12-1953,347830-7420,0
01-03-2023,11:00:00,4.86288E+15,Nike,Transportation,4875.7,Michael Williams,M,8363 2nd Ave,Houston,CA,28921,02-12-1953,298341-3681,0
01-03-2023,18:24:00,4.08988E+15,Costco,Entertainment,4485.33,Robert Smith,M,7881 Broadway,San Diego,OH,73607,03-12-1953,265996-4814,1
01-03-2023,06:13:00,4.40052E+15,Walmart,Healthcare,1461.47,Robert Garcia,F,2400 Market St,Los Angeles,OH,65620,04-12-1953,681348-3333,0
01-03-2023,16:15:00,4.73789E+15,Adidas,Healthcare,1636.98,Olivia Johnson,F,1375 Main St,San Diego,PA,70558,05-12-1953,242622-3297,0
01-03-2023,11:49:00,4.4876E+15,Uber,Transportation,1860.85,Olivia Smith,M,9188 Main St,Houston,MI,89153,06-12-1953,835309-3814,0
01-03-2023,20:23:00,4.79388E+15,Amazon,Transportation,1975.79,James Johnson,F,746 2nd Ave,Houston,GA,78335,07-12-1953,203284-3944,1
01-03-2023,07:45:00,4.36832E+15,Nike,Transportation,506.1,Sarah Wilson,M,5485 Broadway,Los Angeles,GA,97763,08-12-1953,148703-4180,0
01-03-2023,18:32:00,4.71084E+15,Costco,Fashion,3811,James Smith,M,9686 Main St,San Diego,GA,65769,09-12-1953,802065-2904,0
01-03-2023,21:31:00,4.11044E+15,Adidas,Transportation,1829.87,Jane Johnson,M,3423 Market St,Dallas,MI,58823,10-12-1953,481767-4399,0
02-03-2023,08:08:00,4.73365E+15,Amazon,Entertainment,4399.7,Jane Miller,F,2724 Broadway,New York,IL,20199,11-12-1953,641927-7832,0
02-03-2023,00:46:00,4.24321E+15,Walmart,Healthcare,4635.07,Sophia Moore,F,4269 2nd Ave,San Diego,MI,80562,12-12-1953,616051-1427,0
02-03-2023,21:51:00,4.34278E+15,Lyft,Groceries,127.03,Sophia Brown,F,6062 Main St,Chicago,NY,80649,13-12-1953,987338-9240,1
02-03-2023,12:57:00,4.68858E+15,Lyft,Electronics,4942.57,Sophia Davis,F,3523 Main St,San Antonio,MI,43623,14-12-1953,624467-5767,0
02-03-2023,17:19:00,4.27783E+15,Nike,Groceries,3551.56,Sophia Smith,F,1172 2nd Ave,Los Angeles,GA,34601,15-12-1953,535817-8990,0
02-03-2023,11:50:00,4.51678E+15,Apple Store,Healthcare,2604.36,Michael Moore,F,6270 Market St,Dallas,TX,82945,16-12-1953,685840-1529,0
02-03-2023,06:40:00,4.19339E+15,Amazon,Healthcare,1950.69,Emily Smith,M,6030 Main St,New York,GA,54373,17-12-1953,930586-7101,0
02-03-2023,16:20:00,4.48594E+15,Apple Store,Entertainment,2595,Sarah Wilson,M,2723 2nd Ave,Phoenix,IL,18466,18-12-1953,169562-6916,0
02-03-2023,18:29:00,4.90743E+15,Nike,Entertainment,1626.5,Robert Smith,M,8875 Main St,San Diego,PA,79156,19-12-1953,595797-3643,0
02-03-2023,04:09:00,4.19555E+15,Nike,Transportation,3115.33,Emily Garcia,M,7243 2nd Ave,Chicago,AZ,66540,20-12-1953,558526-9872,1
02-03-2023,06:30:00,4.05914E+15,Adidas,Groceries,469.44,Jane Garcia,F,7936 Market St,Phoenix,IL,19127,21-12-1953,268839-7954,0
02-03-2023,05:34:00,4.48119E+15,Apple Store,Groceries,3107.51,Olivia Johnson,F,6887 Main St,San Antonio,OH,25166,22-12-1953,873091-3994,0
02-03-2023,10:28:00,4.95269E+15,Walmart,Fashion,1380.35,Sophia Davis,M,2960 Main St,Dallas,OH,41526,23-12-1953,843036-8688,0
02-03-2023,02:16:00,4.99571E+15,Nike,Fashion,93.09,Emily Moore,F,3267 2nd Ave,Dallas,GA,87558,24-12-1953,711757-5640,1
02-03-2023,14:42:00,4.33665E+15,Amazon,Entertainment,2765.77,Emily Wilson,F,3519 Market St,Phoenix,MI,51867,25-12-1953,853977-7222,0
02-03-2023,11:27:00,4.78074E+15,Amazon,Fashion,2894.35,James Moore,F,2016 2nd Ave,San Diego,GA,54766,26-12-1953,316285-9541,0
02-03-2023,13:46:00,4.47648E+15,Apple Store,Groceries,2135.71,Olivia Johnson,F,9144 Market St,San Antonio,PA,85598,27-12-1953,508807-9094,0
02-03-2023,12:06:00,4.33807E+15,Apple Store,Transportation,366.07,Michael Moore,F,7664 Main St,Los Angeles,OH,45278,28-12-1953,597604-5178,1
02-03-2023,09:53:00,4.46136E+15,Amazon,Electronics,4467.25,Robert Moore,F,8347 Market St,Dallas,IL,11823,29-12-1953,680911-9063,1
02-03-2023,20:46:00,4.59218E+15,Adidas,Groceries,3059.1,James Garcia,M,8493 Broadway,Phoenix,GA,73381,30-12-1953,252036-9521,0
02-03-2023,16:29:00,4.55086E+15,Uber,Transportation,582.99,John Davis,F,7565 Main St,Houston,FL,31745,31-12-1953,598303-8523,1
02-03-2023,06:11:00,4.82936E+15,Adidas,Electronics,2557.1,John Jones,F,1438 Main St,San Jose,MI,66439,01-01-1954,182364-4342,0
02-03-2023,15:34:00,4.87913E+15,Amazon,Transportation,2488.79,James Moore,M,3045 Main St,Dallas,OH,66325,02-01-1954,699580-2766,1
02-03-2023,16:34:00,4.38354E+15,Adidas,Transportation,306.71,Olivia Wilson,M,1452 Market St,San Jose,CA,40621,03-01-1954,465722-8955,1
03-03-2023,06:41:00,4.02848E+15,Best Buy,Fashion,3036.26,John Garcia,M,4710 Main St,Los Angeles,AZ,78456,04-01-1954,206403-3061,0
03-03-2023,10:14:00,4.42464E+15,Apple Store,Groceries,4042.59,Michael Wilson,M,3248 Market St,San Antonio,CA,56713,05-01-1954,157852-1548,0
03-03-2023,21:36:00,4.62677E+15,Target,Electronics,3746.3,Michael Johnson,M,4280 Market St,Los Angeles,MI,35232,06-01-1954,788112-6603,0
03-03-2023,19:42:00,4.73663E+15,Nike,Fashion,1018.83,Sophia Williams,M,3974 Broadway,San Diego,OH,86279,07-01-1954,247300-6866,0
03-03-2023,19:35:00,4.5049E+15,Uber,Electronics,4312.15,David Garcia,M,1000 2nd Ave,New York,NY,66065,08-01-1954,652867-8609,0
03-03-2023,16:34:00,4.88212E+15,Target,Entertainment,1716,Olivia Moore,M,6339 Broadway,San Jose,TX,38470,09-01-1954,864665-3012,0
03-03-2023,10:19:00,4.86301E+15,Target,Electronics,4732.81,John Davis,M,1045 2nd Ave,Los Angeles,PA,22398,10-01-1954,155310-1516,1
03-03-2023,03:07:00,4.76929E+15,Adidas,Healthcare,363.38,Robert Jones,F,4894 Main St,Chicago,NY,60443,11-01-1954,156928-7886,0
03-03-2023,18:41:00,4.27643E+15,Amazon,Electronics,2433.61,James Johnson,F,9271 2nd Ave,New York,PA,83099,12-01-1954,176780-5992,0
03-03-2023,02:10:00,4.73909E+15,Amazon,Transportation,2987.64,David Johnson,M,4400 2nd Ave,Philadelphia,PA,79170,13-01-1954,696270-1999,0
03-03-2023,13:24:00,4.42452E+15,Walmart,Electronics,1242.01,Jane Wilson,M,5261 Main St,New York,AZ,18239,14-01-1954,184984-5231,0
03-03-2023,19:54:00,4.77342E+15,Lyft,Entertainment,3858.04,Robert Brown,M,2928 Broadway,Chicago,NY,66998,15-01-1954,464503-9429,0
03-03-2023,15:35:00,4.69057E+15,Amazon,Fashion,3136.34,Sophia Brown,F,7755 Market St,New York,PA,37344,16-01-1954,537813-9278,0
03-03-2023,16:25:00,4.28755E+15,Apple Store,Entertainment,95.46,John Moore,M,4401 Market St,Chicago,TX,93433,17-01-1954,118659-8739,0
03-03-2023,03:02:00,4.57005E+15,Lyft,Healthcare,3043.8,Michael Moore,F,7385 Market St,San Diego,NY,80760,18-01-1954,459372-8689,1
03-03-2023,16:22:00,4.08049E+15,Uber,Healthcare,2459.93,John Johnson,F,4380 Market St,Phoenix,GA,26453,19-01-1954,752026-2603,0
03-03-2023,06:03:00,4.53147E+15,Adidas,Entertainment,984.17,Jane Davis,F,7530 Market St,San Jose,NY,87430,20-01-1954,818534-9789,0
03-03-2023,00:38:00,4.90277E+15,Target,Transportation,4978.76,Sarah Moore,F,8633 Broadway,Dallas,CA,82040,21-01-1954,105994-6934,0
03-03-2023,08:16:00,4.5227E+15,Amazon,Fashion,4486.33,James Johnson,M,9661 Broadway,San Antonio,MI,47721,22-01-1954,915303-2491,0
03-03-2023,22:52:00,4.33521E+15,Apple Store,Healthcare,1466.08,James Garcia,M,3449 Market St,San Antonio,PA,71440,23-01-1954,410481-2304,0
03-03-2023,16:21:00,4.47576E+15,Nike,Healthcare,2707.65,Olivia Miller,M,7818 Broadway,San Antonio,CA,71327,24-01-1954,528785-3705,1
03-03-2023,15:20:00,4.83391E+15,Walmart,Entertainment,1585.93,Robert Miller,M,3011 Market St,Philadelphia,OH,32078,25-01-1954,982610-5859,0
03-03-2023,23:40:00,4.069E+15,Uber,Healthcare,3878.6,James Miller,M,7326 Main St,San Diego,TX,47863,26-01-1954,595917-8334,0
03-03-2023,12:01:00,4.35844E+15,Costco,Groceries,4652.01,Emily Miller,F,7393 Main St,Dallas,NY,14910,27-01-1954,542701-9047,0
04-03-2023,19:44:00,4.08227E+15,Lyft,Fashion,1797.35,Sophia Johnson,F,3801 Broadway,Philadelphia,TX,96095,28-01-1954,707485-1853,0
04-03-2023,00:15:00,4.45399E+15,Nike,Healthcare,4028.89,Jane Smith,M,4726 Market St,Dallas,GA,96492,29-01-1954,915340-8589,0
04-03-2023,08:12:00,4.22586E+15,Walmart,Fashion,2494.55,Olivia Johnson,F,2357 Broadway,San Antonio,NY,77121,30-01-1954,618478-3820,0
04-03-2023,18:51:00,4.21352E+15,Walmart,Transportation,1985.91,Robert Williams,F,3865 2nd Ave,New York,OH,33856,31-01-1954,395024-9580,0
04-03-2023,14:53:00,4.09063E+15,Apple Store,Fashion,4692.42,Sarah Brown,M,6276 Market St,New York,NY,11433,01-02-1954,424472-5785,0
04-03-2023,05:10:00,4.88878E+15,Walmart,Transportation,2554.47,Sarah Johnson,F,4298 Broadway,Dallas,PA,93933,02-02-1954,656841-6420,0
04-03-2023,12:18:00,4.97192E+15,Target,Groceries,2339.72,Emily Smith,F,3844 Broadway,Dallas,GA,18554,03-02-1954,533119-7615,0
04-03-2023,19:53:00,4.71305E+15,Uber,Transportation,3363.81,David Johnson,M,6438 Main St,Phoenix,CA,11299,04-02-1954,430530-2873,0
04-03-2023,09:05:00,4.79072E+15,Nike,Entertainment,1309.86,James Johnson,F,8210 Market St,Chicago,TX,60404,05-02-1954,288429-6717,1
04-03-2023,06:53:00,4.87464E+15,Lyft,Transportation,1627.34,Emily Brown,M,672 Market St,San Antonio,PA,67676,06-02-1954,633094-3269,0
04-03-2023,04:10:00,4.12224E+15,Best Buy,Electronics,4660.57,Emily Johnson,F,6093 Broadway,New York,GA,65775,07-02-1954,392107-5784,0
04-03-2023,12:38:00,4.65345E+15,Adidas,Transportation,3394.26,Jane Davis,F,8400 Main St,Philadelphia,GA,29921,08-02-1954,646507-4549,1
04-03-2023,19:24:00,4.77032E+15,Costco,Groceries,4134.05,Michael Williams,M,4415 2nd Ave,Chicago,NY,54012,09-02-1954,496290-3151,1
04-03-2023,21:37:00,4.25102E+15,Nike,Transportation,1359.2,Robert Miller,F,1583 2nd Ave,Phoenix,OH,51640,10-02-1954,214015-4738,0
04-03-2023,23:59:00,4.35308E+15,Nike,Transportation,2721.23,Robert Williams,F,2957 Market St,Houston,IL,81037,11-02-1954,133499-5084,1
04-03-2023,17:42:00,4.45648E+15,Uber,Groceries,4857.12,Michael Davis,M,8244 Broadway,Los Angeles,PA,77850,12-02-1954,154644-8678,0
04-03-2023,13:33:00,4.01315E+15,Nike,Transportation,1596.93,Michael Johnson,F,4706 Main St,San Diego,FL,85318,13-02-1954,583214-5978,0
04-03-2023,00:28:00,4.05898E+15,Lyft,Transportation,806.58,Robert Williams,F,1745 Broadway,Dallas,TX,87029,14-02-1954,397711-4854,0
04-03-2023,15:57:00,4.49766E+15,Walmart,Fashion,2556.88,David Davis,M,9156 Broadway,San Diego,TX,84730,15-02-1954,167741-2964,0
04-03-2023,07:56:00,4.76499E+15,Target,Entertainment,1942.17,Jane Miller,M,8118 Main St,Philadelphia,CA,55614,16-02-1954,199508-5396,0
04-03-2023,05:17:00,4.21095E+15,Uber,Electronics,802.09,Jane Brown,F,1150 Market St,Phoenix,CA,33422,17-02-1954,931323-7588,0
04-03-2023,04:04:00,4.11307E+15,Costco,Transportation,4443.31,Sarah Miller,F,1068 Market St,Los Angeles,NY,46941,18-02-1954,571306-5173,0
04-03-2023,12:27:00,4.8526E+15,Lyft,Healthcare,4953.67,John Wilson,M,1830 Market St,Philadelphia,FL,37495,19-02-1954,640338-6321,0
04-03-2023,11:36:00,4.40067E+15,Costco,Groceries,2845.07,Emily Brown,F,923 Broadway,San Jose,NY,93828,20-02-1954,628611-8813,0
05-03-2023,04:31:00,4.9546E+15,Lyft,Healthcare,3874.51,Emily Garcia,M,1551 Broadway,Phoenix,AZ,75896,21-02-1954,741568-8995,0
05-03-2023,21:02:00,4.29169E+15,Uber,Entertainment,4295.9,James Brown,F,2045 2nd Ave,Los Angeles,AZ,56870,22-02-1954,312371-7946,0
05-03-2023,06:16:00,4.52424E+15,Apple Store,Healthcare,3506.41,Sophia Smith,M,5814 Broadway,Houston,MI,63254,23-02-1954,476738-2088,1
05-03-2023,04:25:00,4.48398E+15,Uber,Healthcare,225.56,Emily Jones,M,7098 2nd Ave,Philadelphia,MI,27678,24-02-1954,603145-6977,0
05-03-2023,15:25:00,4.66056E+15,Uber,Entertainment,792.38,Michael Brown,M,5710 2nd Ave,Chicago,NY,70238,25-02-1954,418669-2456,0
05-03-2023,15:20:00,4.51664E+15,Target,Entertainment,359.59,Sophia Moore,M,4859 Main St,San Jose,PA,63768,26-02-1954,264929-7573,0
05-03-2023,23:02:00,4.48763E+15,Apple Store,Healthcare,54.35,Jane Miller,F,1318 2nd Ave,New York,IL,19380,27-02-1954,248134-9270,0
05-03-2023,05:39:00,4.33436E+15,Apple Store,Groceries,1533.45,Robert Smith,F,3556 2nd Ave,New York,NY,49738,28-02-1954,459380-3452,0
05-03-2023,06:28:00,4.01016E+15,Costco,Electronics,1964.82,Jane Davis,M,1558 Main St,Houston,OH,35243,01-03-1954,144197-4853,0
05-03-2023,09:36:00,4.41946E+15,Amazon,Entertainment,1208.94,Michael Johnson,M,1070 2nd Ave,San Diego,GA,53022,02-03-1954,385206-8379,0
05-03-2023,00:02:00,4.18956E+15,Target,Healthcare,327.7,John Davis,M,105 2nd Ave,Dallas,PA,95109,03-03-1954,935749-4886,0
05-03-2023,19:25:00,4.30562E+15,Nike,Entertainment,2651.67,Michael Garcia,F,5043 Market St,San Diego,AZ,79719,04-03-1954,484575-8909,0
05-03-2023,06:15:00,4.57132E+15,Nike,Entertainment,1370.23,Olivia Miller,M,5205 Market St,Philadelphia,PA,64787,05-03-1954,487502-9960,0
05-03-2023,05:23:00,4.4653E+15,Nike,Fashion,3981.21,Emily Davis,F,9770 Main St,Los Angeles,IL,59902,06-03-1954,717257-5419,0
05-03-2023,02:25:00,4.24459E+15,Lyft,Transportation,45.22,Emily Davis,F,6966 Market St,San Antonio,MI,25473,07-03-1954,667245-8381,0
05-03-2023,04:52:00,4.98256E+15,Uber,Healthcare,4213.42,David Wilson,M,984 Broadway,New York,GA,45042,08-03-1954,106859-6747,0
05-03-2023,07:11:00,4.83768E+15,Lyft,Healthcare,4773.99,Michael Garcia,F,6483 Main St,Los Angeles,PA,87454,09-03-1954,194575-1184,0
05-03-2023,11:44:00,4.19582E+15,Amazon,Transportation,3582.09,James Smith,F,4630 Market St,Phoenix,MI,60419,10-03-1954,847699-5998,1
05-03-2023,15:48:00,4.00824E+15,Walmart,Transportation,3669.55,David Brown,M,7541 Market St,New York,PA,92340,11-03-1954,940631-7054,0
05-03-2023,09:44:00,4.60426E+15,Target,Entertainment,4668.14,James Smith,F,127 Main St,Los Angeles,IL,87825,12-03-1954,811621-7226,0
05-03-2023,06:38:00,4.14302E+15,Walmart,Groceries,1049.31,Sarah Smith,M,1758 Broadway,Dallas,CA,44151,13-03-1954,616846-8318,0
05-03-2023,13:36:00,4.59271E+15,Walmart,Entertainment,4972.86,Michael Brown,F,2270 Broadway,Houston,TX,72075,14-03-1954,490907-1649,0
05-03-2023,22:47:00,4.06209E+15,Target,Transportation,3868.54,John Jones,M,99 Broadway,Los Angeles,NY,22100,15-03-1954,768523-1675,1
05-03-2023,16:03:00,4.37227E+15,Nike,Electronics,3634.22,Emily Smith,F,3476 Broadway,Philadelphia,AZ,15590,16-03-1954,636438-1642,1
06-03-2023,19:23:00,4.16288E+15,Best Buy,Fashion,1808.65,Olivia Moore,F,3258 Broadway,Philadelphia,FL,97752,17-03-1954,565991-3380,0
06-03-2023,03:06:00,4.3753E+15,Uber,Healthcare,2731.16,Sarah Brown,F,376 Broadway,Phoenix,TX,39251,18-03-1954,296062-5492,1
06-03-2023,01:00:00,4.09314E+15,Adidas,Groceries,3271.32,John Johnson,M,236 2nd Ave,San Diego,GA,42914,19-03-1954,455289-3690,0
06-03-2023,15:38:00,4.03192E+15,Walmart,Healthcare,3103.61,Olivia Jones,F,4164 Main St,Los Angeles,TX,72727,20-03-1954,707806-7076,1
06-03-2023,23:23:00,4.47463E+15,Best Buy,Electronics,3526.4,Jane Williams,F,7112 2nd Ave,New York,IL,25134,21-03-1954,691802-1778,1
06-03-2023,11:49:00,4.30806E+15,Amazon,Entertainment,416.5,James Jones,F,8158 Market St,San Diego,CA,22045,22-03-1954,435108-3882,0
06-03-2023,13:26:00,4.70859E+15,Target,Healthcare,1781.46,John Jones,M,7700 Market St,Los Angeles,IL,25388,23-03-1954,980406-9799,0
06-03-2023,22:22:00,4.69277E+15,Best Buy,Fashion,2172.83,Michael Smith,M,8809 2nd Ave,San Antonio,MI,58740,24-03-1954,252963-1750,0
06-03-2023,22:05:00,4.25383E+15,Uber,Electronics,1306.84,Michael Garcia,M,9010 Main St,San Jose,TX,42187,25-03-1954,313532-9336,0
06-03-2023,22:47:00,4.37263E+15,Uber,Healthcare,867.27,Olivia Jones,F,5387 Market St,New York,MI,46652,26-03-1954,526974-3722,0
06-03-2023,00:10:00,4.09211E+15,Target,Entertainment,698.94,John Johnson,F,3104 Broadway,San Diego,TX,76889,27-03-1954,898036-4068,0
06-03-2023,18:05:00,4.45187E+15,Apple Store,Transportation,1835.09,David Wilson,M,9911 Broadway,Phoenix,GA,31557,28-03-1954,199414-7447,0
06-03-2023,03:45:00,4.86521E+15,Lyft,Transportation,2469.74,David Jones,M,9023 Main St,San Jose,PA,79420,29-03-1954,972414-6056,0
06-03-2023,19:36:00,4.43921E+15,Lyft,Entertainment,319.57,John Jones,F,5274 Broadway,Houston,NY,18962,30-03-1954,778516-6322,0
06-03-2023,09:23:00,4.0024E+15,Apple Store,Fashion,4732.56,Sophia Wilson,F,2586 2nd Ave,Phoenix,FL,44891,31-03-1954,900390-4304,1
06-03-2023,12:51:00,4.72354E+15,Uber,Electronics,3827.39,Olivia Williams,F,451 Broadway,Philadelphia,IL,86067,01-04-1954,164076-2619,0
06-03-2023,22:13:00,4.56212E+15,Apple Store,Groceries,3655.6,Sarah Davis,M,4430 2nd Ave,Philadelphia,PA,46229,02-04-1954,851301-1610,0
06-03-2023,14:44:00,4.10556E+15,Target,Transportation,868.44,Robert Smith,F,8957 Broadway,Chicago,GA,93693,03-04-1954,589555-5261,0
06-03-2023,21:06:00,4.60417E+15,Nike,Transportation,3020.98,Emily Wilson,M,482 Market St,Dallas,OH,56919,04-04-1954,368445-5594,0
06-03-2023,23:09:00,4.31153E+15,Amazon,Healthcare,2650.98,David Miller,M,4649 Market St,Chicago,OH,26296,05-04-1954,621312-5405,0
06-03-2023,22:33:00,4.83523E+15,Target,Electronics,4912.43,Olivia Wilson,M,1461 Market St,Philadelphia,OH,60892,06-04-1954,886263-3014,0
06-03-2023,18:50:00,4.04981E+15,Target,Transportation,3739.62,Olivia Moore,M,7502 2nd Ave,San Antonio,OH,30925,07-04-1954,282159-4687,0
06-03-2023,03:45:00,4.05572E+15,Amazon,Healthcare,2880.93,Michael Smith,F,1999 Broadway,Dallas,IL,59544,08-04-1954,732079-3330,1
06-03-2023,13:44:00,4.48106E+15,Amazon,Groceries,4254.81,Jane Jones,M,5033 Market St,San Jose,OH,26424,09-04-1954,135427-8566,1
07-03-2023,03:37:00,4.54458E+15,Adidas,Groceries,779.7,Olivia Davis,F,8391 Market St,New York,CA,50628,10-04-1954,576205-5597,0
07-03-2023,15:36:00,4.30152E+15,Adidas,Transportation,81.01,Emily Brown,M,1098 Broadway,San Jose,PA,72467,11-04-1954,351803-6792,0
07-03-2023,12:32:00,4.65666E+15,Uber,Transportation,3452.72,James Brown,M,3966 2nd Ave,San Antonio,TX,26944,12-04-1954,128259-8566,0
07-03-2023,08:25:00,4.57435E+15,Lyft,Transportation,496.07,Michael Jones,M,7021 Market St,New York,CA,88921,13-04-1954,245374-5408,1
07-03-2023,04:18:00,4.10396E+15,Apple Store,Electronics,581.59,Sarah Johnson,M,7337 Main St,New York,AZ,85823,14-04-1954,866905-8955,0
07-03-2023,00:53:00,4.71297E+15,Adidas,Transportation,3724.68,Michael Davis,F,2773 2nd Ave,Phoenix,IL,68979,15-04-1954,907427-1774,0
07-03-2023,17:50:00,4.7932E+15,Costco,Healthcare,1356.32,Jane Smith,F,318 Market St,Houston,AZ,65784,16-04-1954,510586-3360,0
07-03-2023,12:06:00,4.20202E+15,Best Buy,Groceries,3145.01,Jane Miller,F,1368 2nd Ave,Dallas,MI,22737,17-04-1954,725541-8478,1
07-03-2023,11:28:00,4.1496E+15,Adidas,Electronics,4587.45,Sophia Moore,F,7251 Market St,Houston,IL,72226,18-04-1954,271678-8487,0
07-03-2023,18:42:00,4.07886E+15,Walmart,Groceries,1585.79,Jane Garcia,M,9851 Main St,Houston,NY,74199,19-04-1954,186435-7234,0
07-03-2023,17:23:00,4.31984E+15,Lyft,Electronics,1089.64,Robert Smith,F,8635 Main St,Houston,IL,66025,20-04-1954,484012-6194,0
07-03-2023,06:58:00,4.11519E+15,Costco,Groceries,537.28,Robert Miller,F,1093 Main St,Houston,MI,29069,21-04-1954,644116-4400,0
07-03-2023,11:29:00,4.03779E+15,Amazon,Entertainment,656.66,James Miller,M,6613 Broadway,Dallas,OH,62914,22-04-1954,939623-2033,0
07-03-2023,14:09:00,4.21344E+15,Adidas,Transportation,315.8,Michael Miller,M,2858 Main St,Los Angeles,NY,16371,23-04-1954,231521-9855,1
07-03-2023,01:01:00,4.55639E+15,Walmart,Transportation,442.77,Michael Garcia,M,2872 Broadway,San Diego,GA,12314,24-04-1954,913985-4402,0
07-03-2023,19:28:00,4.61056E+15,Walmart,Healthcare,2162.86,Sarah Davis,F,6605 2nd Ave,Houston,NY,13835,25-04-1954,488723-4588,0
07-03-2023,03:35:00,4.3764E+15,Best Buy,Transportation,1607.72,Sophia Moore,F,9557 2nd Ave,Phoenix,FL,45260,26-04-1954,839334-4172,1
07-03-2023,00:02:00,4.59783E+15,Amazon,Groceries,3534.27,Emily Moore,M,7640 Broadway,Dallas,PA,73185,27-04-1954,587923-9421,0
07-03-2023,02:39:00,4.87801E+15,Apple Store,Healthcare,4351.86,Sarah Miller,F,8481 2nd Ave,New York,IL,88992,28-04-1954,904608-9848,1
07-03-2023,13:00:00,4.07804E+15,Adidas,Groceries,3924.94,Robert Moore,M,6116 Main St,New York,TX,12632,29-04-1954,583601-7723,0
07-03-2023,19:03:00,4.09492E+15,Nike,Fashion,2655.53,Sophia Moore,M,7701 Main St,Los Angeles,TX,44383,30-04-1954,128208-8948,0
07-03-2023,14:52:00,4.55575E+15,Lyft,Healthcare,516.7,Robert Williams,F,7682 Broadway,Philadelphia,MI,43799,01-05-1954,665141-1921,0
07-03-2023,18:32:00,4.25451E+15,Apple Store,Healthcare,3550.29,Michael Wilson,M,6700 2nd Ave,Los Angeles,GA,93112,02-05-1954,338915-4716,1
07-03-2023,05:28:00,4.05071E+15,Amazon,Electronics,1817.33,Robert Smith,F,2631 Market St,San Diego,GA,57108,03-05-1954,229928-2597,0
08-03-2023,09:39:00,4.31903E+15,Uber,Entertainment,432.82,Michael Smith,M,7915 Market St,San Diego,PA,73812,04-05-1954,747240-6187,0
08-03-2023,23:00:00,4.45861E+15,Nike,Groceries,4213.12,Emily Johnson,M,1522 Broadway,Houston,TX,94119,05-05-1954,421753-4661,0
08-03-2023,21:30:00,4.95548E+15,Target,Groceries,1694.39,Robert Miller,M,6049 Main St,Chicago,CA,72797,06-05-1954,880533-3737,0
